block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,correct_action,accuracy,v_values,w_values,h_values,q_prediction_errors,v_prediction_errors,trial_total,prediction_errors,averaged_pe,h_values1,h_values2
0,13,0,State AB,"['B', 'A']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]","[np.float64(0.8090305042995597), np.float64(0.09612112657250992)]",0,0,1,[np.float64(0.13790343562207363)],[0.73802899 0.26197101],"[np.float64(0.8076104740062764), np.float64(0.09943812424835174)]","[np.float64(-0.8090305042995597), np.float64(0.9038788734274901)]","[np.float64(-0.13790343562207363), np.float64(0.8620965643779264)]",13,"[np.float64(-0.13790343562207363), np.float64(0.8620965643779264), np.float64(-0.8090305042995597), np.float64(0.9038788734274901)]",0.20476037447094578,0.8076104740062764,0.09943812424835174
0,13,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.7374192596500317), np.float64(0.29111871667655287)]",0,0,1,[np.float64(0.23775569258767973)],[0.16636031 0.83363969],"[np.float64(0.7259980807493898), np.float64(0.30196913605066317)]","[np.float64(-0.7374192596500317), np.float64(-0.29111871667655287)]","[np.float64(-0.23775569258767973), np.float64(-0.23775569258767973)]",13,"[np.float64(-0.23775569258767973), np.float64(-0.23775569258767973), np.float64(-0.7374192596500317), np.float64(-0.29111871667655287)]",-0.37601234037548603,0.7259980807493898,0.30196913605066317
0,13,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]","[np.float64(-0.006343113467951813), np.float64(-0.6040783042403264)]",0,0,1,[np.float64(-0.08218077778606007)],[ 0.01369323 -0.98630677],"[np.float64(-0.00594238658739363), np.float64(-0.6117228735443208)]","[np.float64(-0.9936568865320482), np.float64(0.6040783042403264)]","[np.float64(-0.91781922221394), np.float64(0.08218077778606007)]",13,"[np.float64(-0.91781922221394), np.float64(0.08218077778606007), np.float64(-0.9936568865320482), np.float64(0.6040783042403264)]",-0.3063042566799004,-0.00594238658739363,-0.6117228735443208
0,14,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.4733618501380144), np.float64(-0.5617928229435035)]",0,0,1,[np.float64(-0.11889354667461768)],[-0.10342501 -0.89657499],"[np.float64(-0.46596311342004654), np.float64(-0.5684884661998411)]","[np.float64(0.4733618501380144), np.float64(0.5617928229435035)]","[np.float64(0.11889354667461768), np.float64(0.11889354667461768)]",14,"[np.float64(0.11889354667461768), np.float64(0.11889354667461768), np.float64(0.4733618501380144), np.float64(0.5617928229435035)]",0.31823544160768835,-0.46596311342004654,-0.5684884661998411
0,14,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.250650888888147), np.float64(-0.5722955282875614)]",0,0,1,[np.float64(-0.0906097501261699)],[-0.04969155 -0.95030845],"[np.float64(-0.24663170206564763), np.float64(-0.5798557867665465)]","[np.float64(-0.749349111111853), np.float64(-0.42770447171243864)]","[np.float64(-0.9093902498738301), np.float64(-0.9093902498738301)]",14,"[np.float64(-0.9093902498738301), np.float64(-0.9093902498738301), np.float64(-0.749349111111853), np.float64(-0.42770447171243864)]",-0.748958520642988,-0.24663170206564763,-0.5798557867665465
0,14,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.4287861672787667), np.float64(0.15939264771243422)]",0,0,1,[np.float64(0.1323872981971907)],[0.4178194 0.5821806],"[np.float64(0.4285668319613529), np.float64(0.167848406730024)]","[np.float64(0.5712138327212333), np.float64(-0.15939264771243422)]","[np.float64(0.8676127018028092), np.float64(-0.1323872981971907)]",14,"[np.float64(0.8676127018028092), np.float64(-0.1323872981971907), np.float64(0.5712138327212333), np.float64(-0.15939264771243422)]",0.2867616471536044,0.4285668319613529,0.167848406730024
0,14,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.39083220761451687), np.float64(0.2707404065091942)]",0,0,1,[np.float64(0.22824546488417255)],[0.1771491 0.8228509],"[np.float64(0.3865585454484603), np.float64(0.2817826163927765)]","[np.float64(-0.39083220761451687), np.float64(-0.2707404065091942)]","[np.float64(-0.22824546488417255), np.float64(-0.22824546488417255)]",14,"[np.float64(-0.22824546488417255), np.float64(-0.22824546488417255), np.float64(-0.39083220761451687), np.float64(-0.2707404065091942)]",-0.279515885973014,0.3865585454484603,0.2817826163927765
0,15,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.25088178057314764), np.float64(-0.5224673253374583)]",0,0,1,[np.float64(-0.11413780480763297)],[-0.09970454 -0.90029546],"[np.float64(-0.2478582357002151), np.float64(-0.5300238880921787)]","[np.float64(0.25088178057314764), np.float64(-0.4775326746625417)]","[np.float64(0.11413780480763297), np.float64(-0.8858621951923671)]",15,"[np.float64(0.11413780480763297), np.float64(-0.8858621951923671), np.float64(0.25088178057314764), np.float64(-0.4775326746625417)]",-0.24959382111853207,-0.2478582357002151,-0.5300238880921787
0,16,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.13296734370376825), np.float64(-0.5558946125638362)]",0,0,1,[np.float64(-0.10957229261532765)],[-0.04857839 -0.95142161],"[np.float64(-0.13127956464559737), np.float64(-0.5638051524966551)]","[np.float64(0.13296734370376825), np.float64(-0.4441053874361638)]","[np.float64(0.10957229261532765), np.float64(-0.8904277073846724)]",16,"[np.float64(0.10957229261532765), np.float64(-0.8904277073846724), np.float64(0.13296734370376825), np.float64(-0.4441053874361638)]",-0.27299836462543503,-0.13127956464559737,-0.5638051524966551
0,15,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.6028449711107179), np.float64(-0.6022348413074321)]",1,0,0,[np.float64(-0.1269853601211231)],[-0.0883611 -0.9116389],"[np.float64(-0.5925552937376194), np.float64(-0.6084229224321677)]","[np.float64(0.6028449711107179), np.float64(-0.3977651586925679)]","[np.float64(0.1269853601211231), np.float64(-0.873014639878877)]",15,"[np.float64(0.1269853601211231), np.float64(-0.873014639878877), np.float64(0.6028449711107179), np.float64(-0.3977651586925679)]",-0.13523736683490098,-0.5925552937376194,-0.6084229224321677
0,16,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.5606458231329676), np.float64(-0.789184465892939)]",0,0,1,[np.float64(-0.1619059457162782)],[ 0.01992998 -0.98007002],"[np.float64(-0.5490343069860629), np.float64(-0.7930021768908349)]","[np.float64(-0.4393541768670324), np.float64(-0.210815534107061)]","[np.float64(-0.8380940542837219), np.float64(-0.8380940542837219)]",16,"[np.float64(-0.8380940542837219), np.float64(-0.8380940542837219), np.float64(-0.4393541768670324), np.float64(-0.210815534107061)]",-0.5815894548853843,-0.5490343069860629,-0.7930021768908349
0,15,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.6972566686577463), np.float64(0.14823516237256382)]",0,0,1,[np.float64(0.16709180626930306)],[0.53117392 0.46882608],"[np.float64(0.693935013612167), np.float64(0.15464698079753683)]","[np.float64(0.30274333134225373), np.float64(0.8517648376274362)]","[np.float64(0.8329081937306969), np.float64(0.8329081937306969)]",15,"[np.float64(0.8329081937306969), np.float64(0.8329081937306969), np.float64(0.30274333134225373), np.float64(0.8517648376274362)]",0.7050811391077709,0.693935013612167,0.15464698079753683
0,16,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.8395460343886055), np.float64(0.20785870100648435)]",0,0,1,[np.float64(0.20040813401853094)],[0.35046547 0.64953453],"[np.float64(0.8297644231621837), np.float64(0.21669221752500437)]","[np.float64(0.16045396561139447), np.float64(-0.20785870100648435)]","[np.float64(0.799591865981469), np.float64(-0.20040813401853094)]",16,"[np.float64(0.799591865981469), np.float64(-0.20040813401853094), np.float64(0.16045396561139447), np.float64(-0.20785870100648435)]",0.13794474914196203,0.8297644231621837,0.21669221752500437
0,15,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.20714107003569396), np.float64(0.2517885780535506)]",1,0,0,[np.float64(0.21911564628880564)],[0.1905299 0.8094701],"[np.float64(0.2068088465993379), np.float64(0.2629422085281218)]","[np.float64(0.7928589299643061), np.float64(-0.2517885780535506)]","[np.float64(0.7808843537111944), np.float64(-0.21911564628880564)]",15,"[np.float64(0.7808843537111944), np.float64(-0.21911564628880564), np.float64(0.7928589299643061), np.float64(-0.2517885780535506)]",0.275709764833286,0.2068088465993379,0.2629422085281218
0,16,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.2626411951331954), np.float64(0.1334479463683818)]",0,0,1,[np.float64(0.21035102043725343)],[0.52468096 0.47531904],"[np.float64(0.26788199050817724), np.float64(0.14028536816336845)]","[np.float64(0.7373588048668046), np.float64(-0.1334479463683818)]","[np.float64(0.7896489795627466), np.float64(-0.21035102043725343)]",16,"[np.float64(0.7896489795627466), np.float64(-0.21035102043725343), np.float64(0.7373588048668046), np.float64(-0.1334479463683818)]",0.29580220440597904,0.26788199050817724,0.14028536816336845
0,17,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.914959398225961), np.float64(0.19330859193603045)]",0,0,1,[np.float64(0.2323918086577897)],[0.48777844 0.51222156],"[np.float64(0.9064157790131424), np.float64(0.19968685134560915)]","[np.float64(0.08504060177403905), np.float64(-0.19330859193603045)]","[np.float64(0.7676081913422104), np.float64(-0.2323918086577897)]",17,"[np.float64(0.7676081913422104), np.float64(-0.2323918086577897), np.float64(0.08504060177403905), np.float64(-0.19330859193603045)]",0.10673709813060733,0.9064157790131424,0.19968685134560915
0,17,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.7671422862604729), np.float64(-0.8039415532804333)]",0,0,1,[np.float64(-0.1954297078876271)],[-0.04973718 -0.95026282],"[np.float64(-0.752794184076962), np.float64(-0.806867978673126)]","[np.float64(0.7671422862604729), np.float64(0.8039415532804333)]","[np.float64(0.1954297078876271), np.float64(0.1954297078876271)]",17,"[np.float64(0.1954297078876271), np.float64(0.1954297078876271), np.float64(0.7671422862604729), np.float64(0.8039415532804333)]",0.49048581382904005,-0.752794184076962,-0.806867978673126
0,17,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.07047269216299717), np.float64(-0.5869819896843677)]",0,0,1,[np.float64(-0.10518940091071455)],[-0.01960236 -0.98039764],"[np.float64(-0.06945528551889048), np.float64(-0.594850302691527)]","[np.float64(-0.9295273078370028), np.float64(-0.41301801031563234)]","[np.float64(-0.8948105990892854), np.float64(-0.8948105990892854)]",17,"[np.float64(-0.8948105990892854), np.float64(-0.8948105990892854), np.float64(-0.9295273078370028), np.float64(-0.41301801031563234)]",-0.7830416290828015,-0.06945528551889048,-0.594850302691527
0,17,0,State CD,"['D', 'C']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]","[np.float64(0.6091998334205935), np.float64(0.12410659012259508)]",0,0,1,[np.float64(0.2419369796197633)],[0.68058979 0.31941021],"[np.float64(0.6106276325040747), np.float64(0.12801266256825014)]","[np.float64(-0.6091998334205935), np.float64(0.8758934098774049)]","[np.float64(-0.2419369796197633), np.float64(0.7580630203802368)]",17,"[np.float64(-0.2419369796197633), np.float64(0.7580630203802368), np.float64(-0.6091998334205935), np.float64(0.8758934098774049)]",0.19570490430432125,0.6106276325040747,0.12801266256825014
0,18,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.4065854117180506), np.float64(-0.747665644550803)]",0,0,1,[np.float64(-0.187612519572122)],[-0.0301681 -0.9698319],"[np.float64(-0.39905706549857706), np.float64(-0.7521089696448995)]","[np.float64(0.4065854117180506), np.float64(-0.252334355449197)]","[np.float64(0.187612519572122), np.float64(-0.812387480427878)]",18,"[np.float64(0.187612519572122), np.float64(-0.812387480427878), np.float64(0.4065854117180506), np.float64(-0.252334355449197)]",-0.1176309761467256,-0.39905706549857706,-0.7521089696448995
0,18,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.3228759117129146), np.float64(0.18541912881401343)]",1,0,0,[np.float64(0.23225950043497276)],[0.40058317 0.59941683],"[np.float64(0.3244300569707033), np.float64(0.19369908274568615)]","[np.float64(0.6771240882870855), np.float64(-0.18541912881401343)]","[np.float64(0.7677404995650272), np.float64(-0.23225950043497276)]",18,"[np.float64(0.7677404995650272), np.float64(-0.23225950043497276), np.float64(0.6771240882870855), np.float64(-0.18541912881401343)]",0.2567964896507816,0.3244300569707033,0.19369908274568615
0,18,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.5073505268463885), np.float64(-0.6158932504064619)]",0,0,1,[np.float64(-0.14098182487428595)],[-0.07207723 -0.92792277],"[np.float64(-0.498645060837089), np.float64(-0.6221338408707044)]","[np.float64(0.5073505268463885), np.float64(-0.3841067495935381)]","[np.float64(0.14098182487428595), np.float64(-0.859018175125714)]",18,"[np.float64(0.14098182487428595), np.float64(-0.859018175125714), np.float64(0.5073505268463885), np.float64(-0.3841067495935381)]",-0.1486981432496444,-0.498645060837089,-0.6221338408707044
0,18,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.9549284810597594), np.float64(0.17977699050050833)]",0,0,1,[np.float64(0.2630961363114781)],[0.65290203 0.34709797],"[np.float64(0.948887952068595), np.float64(0.18312341006046737)]","[np.float64(0.04507151894024064), np.float64(-0.17977699050050833)]","[np.float64(0.7369038636885219), np.float64(-0.2630961363114781)]",18,"[np.float64(0.7369038636885219), np.float64(-0.2630961363114781), np.float64(0.04507151894024064), np.float64(-0.17977699050050833)]",0.08477556395419403,0.948887952068595,0.18312341006046737
0,19,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.9761120949616725), np.float64(0.16719260116547274)]",0,0,1,[np.float64(0.292572290859019)],[0.86103456 0.13896544],"[np.float64(0.9738105442230625), np.float64(0.1666280579815399)]","[np.float64(0.023887905038327495), np.float64(-0.16719260116547274)]","[np.float64(0.7074277091409811), np.float64(-0.292572290859019)]",19,"[np.float64(0.7074277091409811), np.float64(-0.292572290859019), np.float64(0.023887905038327495), np.float64(-0.16719260116547274)]",0.06788768053870421,0.9738105442230625,0.1666280579815399
0,19,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.21549026821056685), np.float64(-0.7653290494322468)]",0,0,1,[np.float64(-0.1801080187892371)],[-0.00345135 -0.99654865],"[np.float64(-0.21124948988822143), np.float64(-0.7699534414017359)]","[np.float64(0.21549026821056685), np.float64(-0.23467095056775322)]","[np.float64(0.1801080187892371), np.float64(-0.8198919812107629)]",19,"[np.float64(0.1801080187892371), np.float64(-0.8198919812107629), np.float64(0.21549026821056685), np.float64(-0.23467095056775322)]",-0.16474116119467805,-0.21124948988822143,-0.7699534414017359
0,20,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.9873394103296864), np.float64(0.15548911908388965)]",0,0,1,[np.float64(0.32086939922465824)],[ 0.89429263 -0.10570737],"[np.float64(0.9854784747559442), np.float64(0.1502651893350633)]","[np.float64(0.012660589670313582), np.float64(-0.15548911908388965)]","[np.float64(0.6791306007753417), np.float64(-0.32086939922465824)]",20,"[np.float64(0.6791306007753417), np.float64(-0.32086939922465824), np.float64(0.012660589670313582), np.float64(-0.15548911908388965)]",0.05385816803427685,0.9854784747559442,0.1502651893350633
0,19,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.2688957792285859), np.float64(-0.6427807228780096)]",0,0,1,[np.float64(-0.13534255187931452)],[-0.03124199 -0.96875801],"[np.float64(-0.2641427033856918), np.float64(-0.6493002686787717)]","[np.float64(-0.7311042207714141), np.float64(-0.3572192771219904)]","[np.float64(-0.8646574481206855), np.float64(-0.8646574481206855)]",19,"[np.float64(-0.8646574481206855), np.float64(-0.8646574481206855), np.float64(-0.7311042207714141), np.float64(-0.3572192771219904)]",-0.7044095985336939,-0.2641427033856918,-0.6493002686787717
0,19,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.37027459789301054), np.float64(0.09827213827142713)]",0,0,1,[np.float64(0.22296912041757386)],[0.6507969 0.3492031],"[np.float64(0.37588504387966926), np.float64(0.10329075756147968)]","[np.float64(0.6297254021069895), np.float64(0.9017278617285729)]","[np.float64(0.7770308795824261), np.float64(0.7770308795824261)]",19,"[np.float64(0.7770308795824261), np.float64(0.7770308795824261), np.float64(0.6297254021069895), np.float64(0.9017278617285729)]",0.7713787557501037,0.37588504387966926,0.10329075756147968
0,20,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.11420984215160043), np.float64(-0.7817560159719895)]",0,0,1,[np.float64(-0.1729036980376676)],[ 0.0115953 -0.9884047],"[np.float64(-0.11169373921531135), np.float64(-0.7858889895592927)]","[np.float64(0.11420984215160043), np.float64(-0.21824398402801048)]","[np.float64(0.1729036980376676), np.float64(-0.8270963019623324)]",20,"[np.float64(0.1729036980376676), np.float64(-0.8270963019623324), np.float64(0.11420984215160043), np.float64(-0.21824398402801048)]",-0.1895566864502687,-0.11169373921531135,-0.7858889895592927
0,20,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.6662455368832956), np.float64(0.16139308859242724)]",0,0,1,[np.float64(0.2540503556008709)],[0.42492944 0.57507056],"[np.float64(0.6614192150362125), np.float64(0.16966663792999587)]","[np.float64(0.3337544631167044), np.float64(0.8386069114075727)]","[np.float64(0.7459496443991291), np.float64(0.7459496443991291)]",20,"[np.float64(0.7459496443991291), np.float64(0.7459496443991291), np.float64(0.3337544631167044), np.float64(0.8386069114075727)]",0.6660651658306338,0.6614192150362125,0.16966663792999587
0,20,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.6125147629911505), np.float64(-0.667786072276549)]",1,0,0,[np.float64(-0.16992884980414194)],[-0.0773958 -0.9226042],"[np.float64(-0.6018123838279383), np.float64(-0.6728824347344071)]","[np.float64(0.6125147629911505), np.float64(-0.33221392772345104)]","[np.float64(0.16992884980414194), np.float64(-0.8300711501958581)]",20,"[np.float64(0.16992884980414194), np.float64(-0.8300711501958581), np.float64(0.6125147629911505), np.float64(-0.33221392772345104)]",-0.09496036628100418,-0.6018123838279383,-0.6728824347344071
0,21,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.8231101345481466), np.float64(0.22009557239095734)]",0,0,1,[np.float64(0.28388834137683605)],[0.30020469 0.69979531],"[np.float64(0.8126520256844039), np.float64(0.229689567115918)]","[np.float64(0.17688986545185337), np.float64(0.7799044276090427)]","[np.float64(0.716111658623164), np.float64(0.716111658623164)]",21,"[np.float64(0.716111658623164), np.float64(0.716111658623164), np.float64(0.17688986545185337), np.float64(0.7799044276090427)]",0.597254402576806,0.8126520256844039,0.229689567115918
0,21,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.56963872958177), np.float64(-0.823926618306571)]",0,0,1,[np.float64(-0.20313169581197627)],[ 0.06253591 -0.93746409],"[np.float64(-0.5569952367258478), np.float64(-0.8261973676761529)]","[np.float64(0.56963872958177), np.float64(-0.176073381693429)]","[np.float64(0.20313169581197627), np.float64(-0.7968683041880238)]",21,"[np.float64(0.20313169581197627), np.float64(-0.7968683041880238), np.float64(0.56963872958177), np.float64(-0.176073381693429)]",-0.050042815121926654,-0.5569952367258478,-0.8261973676761529
0,22,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.9062483713105177), np.float64(0.27468888232359034)]",0,0,1,[np.float64(0.3125328077217626)],[0.23014078 0.76985922],"[np.float64(0.8927262194404936), np.float64(0.2845922891209324)]","[np.float64(0.09375162868948228), np.float64(-0.27468888232359034)]","[np.float64(0.6874671922782374), np.float64(-0.3125328077217626)]",22,"[np.float64(0.6874671922782374), np.float64(-0.3125328077217626), np.float64(0.09375162868948228), np.float64(-0.27468888232359034)]",0.048499282730591675,0.8927262194404936,0.2845922891209324
0,21,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.060531216340348235), np.float64(-0.7970330948539502)]",0,0,1,[np.float64(-0.1659875501161609)],[ 0.01965231 -0.98034769],"[np.float64(-0.05892754584270578), np.float64(-0.8006993867860358)]","[np.float64(0.060531216340348235), np.float64(-0.20296690514604976)]","[np.float64(0.1659875501161609), np.float64(-0.834012449883839)]",21,"[np.float64(0.1659875501161609), np.float64(-0.834012449883839), np.float64(0.060531216340348235), np.float64(-0.20296690514604976)]",-0.20261514714334491,-0.05892754584270578,-0.8006993867860358
0,22,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.03208154466038457), np.float64(-0.8112407782141737)]",0,0,1,[np.float64(-0.15934804811151446)],[ 0.02371176 -0.97628824],"[np.float64(-0.03096567865883217), np.float64(-0.8145417275415456)]","[np.float64(-0.9679184553396154), np.float64(-0.18875922178582627)]","[np.float64(-0.8406519518884855), np.float64(-0.8406519518884855)]",22,"[np.float64(-0.8406519518884855), np.float64(-0.8406519518884855), np.float64(-0.9679184553396154), np.float64(-0.18875922178582627)]",-0.7094953952256031,-0.03096567865883217,-0.8145417275415456
0,22,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.3019085266783381), np.float64(-0.8362517550251111)]",0,0,1,[np.float64(-0.19500642797949722)],[ 0.05196139 -0.94803861],"[np.float64(-0.2948311283200578), np.float64(-0.8384874920998953)]","[np.float64(0.3019085266783381), np.float64(0.8362517550251111)]","[np.float64(0.19500642797949722), np.float64(0.19500642797949722)]",22,"[np.float64(0.19500642797949722), np.float64(0.19500642797949722), np.float64(0.3019085266783381), np.float64(0.8362517550251111)]",0.38204328441561086,-0.2948311283200578,-0.8384874920998953
0,21,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.9932898874747338), np.float64(0.1446048807480174)]",0,0,1,[np.float64(0.3480346232556719)],[ 0.72024237 -0.27975763],"[np.float64(0.987828937183235), np.float64(0.13611763059105286)]","[np.float64(-0.9932898874747338), np.float64(-0.1446048807480174)]","[np.float64(-0.3480346232556719), np.float64(-0.3480346232556719)]",21,"[np.float64(-0.3480346232556719), np.float64(-0.3480346232556719), np.float64(-0.9932898874747338), np.float64(-0.1446048807480174)]",-0.45849100368352375,0.987828937183235,0.13611763059105286
0,22,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.526443640361609), np.float64(0.13448253909565616)]",0,0,1,[np.float64(0.33411323832544504)],[ 0.5382478 -0.4617522],"[np.float64(0.5266797234995787), np.float64(0.12255784425894495)]","[np.float64(-0.526443640361609), np.float64(-0.13448253909565616)]","[np.float64(-0.33411323832544504), np.float64(-0.33411323832544504)]",22,"[np.float64(-0.33411323832544504), np.float64(-0.33411323832544504), np.float64(-0.526443640361609), np.float64(-0.13448253909565616)]",-0.3322881640270388,0.5266797234995787,0.12255784425894495
0,23,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.16001151913951922), np.float64(-0.7777141321733533)]",0,0,1,[np.float64(-0.18720617086031732)],[ 0.09014476 -0.90985524],"[np.float64(-0.15500839363936111), np.float64(-0.7803569544125185)]","[np.float64(-0.8399884808604807), np.float64(-0.22228586782664672)]","[np.float64(-0.8127938291396827), np.float64(-0.8127938291396827)]",23,"[np.float64(-0.8127938291396827), np.float64(-0.8127938291396827), np.float64(-0.8399884808604807), np.float64(-0.22228586782664672)]",-0.6719655017416232,-0.15500839363936111,-0.7803569544125185
0,23,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.27901512939165274), np.float64(0.12506876135896022)]",0,0,1,[np.float64(0.32074870879242723)],[ 0.39779083 -0.60220917],"[np.float64(0.2813906434542246), np.float64(0.11052320278218589)]","[np.float64(0.7209848706083473), np.float64(-0.12506876135896022)]","[np.float64(0.6792512912075728), np.float64(-0.32074870879242723)]",23,"[np.float64(0.6792512912075728), np.float64(-0.32074870879242723), np.float64(0.7209848706083473), np.float64(-0.12506876135896022)]",0.23860467291613313,0.2813906434542246,0.11052320278218589
0,23,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.48700321867000373), np.float64(-0.8244539237391816)]",1,0,0,[np.float64(-0.19297412618705387)],[-0.04794484 -0.95205516],"[np.float64(-0.47822205106155), np.float64(-0.8270059484994516)]","[np.float64(0.48700321867000373), np.float64(-0.17554607626081842)]","[np.float64(0.19297412618705387), np.float64(-0.8070258738129461)]",23,"[np.float64(0.19297412618705387), np.float64(-0.8070258738129461), np.float64(0.48700321867000373), np.float64(-0.17554607626081842)]",-0.07564865130417672,-0.47822205106155,-0.8270059484994516
0,24,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.5548061051439451), np.float64(-0.7932741429212186)]",0,0,1,[np.float64(-0.21971792402590462)],[-0.00955348 -0.99044652],"[np.float64(-0.5439010525754344), np.float64(-0.797217590528426)]","[np.float64(-0.4451938948560549), np.float64(-0.20672585707878144)]","[np.float64(-0.7802820759740954), np.float64(-0.7802820759740954)]",24,"[np.float64(-0.7802820759740954), np.float64(-0.7802820759740954), np.float64(-0.4451938948560549), np.float64(-0.20672585707878144)]",-0.5531209759707567,-0.5439010525754344,-0.797217590528426
0,24,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.4529129933631035), np.float64(-0.9069605795817662)]",0,0,1,[np.float64(-0.22525516113957172)],[ 0.10043811 -0.89956189],"[np.float64(-0.4418459713708282), np.float64(-0.9068126058651177)]","[np.float64(0.4529129933631035), np.float64(0.9069605795817662)]","[np.float64(0.22525516113957172), np.float64(0.22525516113957172)]",24,"[np.float64(0.22525516113957172), np.float64(0.22525516113957172), np.float64(0.4529129933631035), np.float64(0.9069605795817662)]",0.45259597380600325,-0.4418459713708282,-0.9068126058651177
